production_budget,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score,worldwide_gross
8000000.0,1988.0,1.85,124.0,28.0,1100000000.0,8.1,19585.0
8000000.0,2007.0,2.35,97.0,37457.0,22000000.0,5.9,414617.0
7900000.0,2005.0,2.35,90.0,619.0,7900000.0,6.9,3129471.0
7800000.0,2003.0,1.85,102.0,1389.0,40455386.33009198,6.8,24021282.0
7700000.0,1989.0,1.33,90.0,1526.0,10000000.0,6.5,882290.0
7500000.0,1989.0,1.85,99.0,12619.0,7500000.0,7.4,106593296.0
7500000.0,1997.0,1.85,115.0,4737.0,7500000.0,6.9,43492389.0
7500000.0,2009.0,2.35,95.0,54075.0,7500000.0,7.7,59101642.0
7500000.0,1995.0,2.35,89.0,407.0,7500000.0,6.7,36238752.0
7500000.0,2005.0,2.35,92.0,25092.0,6500000.0,7.6,40016662.0
7500000.0,2007.0,2.35,94.0,4707.0,10000000.0,5.4,33606409.0
7500000.0,2009.0,2.35,100.0,4198.0,4500000.0,7.3,29652736.0
7500000.0,2009.0,1.85,92.0,41867.0,8000000.0,6.2,10849158.0
7500000.0,2002.0,1.85,105.0,1442.0,7500000.0,7.2,11843260.0
7500000.0,2005.0,2.35,106.0,1871.0,40455386.33009198,6.4,11758418.0
7500000.0,1984.0,1.85,109.0,2024.0,7500000.0,6.0,5142858.0
7500000.0,2002.0,1.85,102.0,1834.0,7500000.0,6.0,4239767.0
7500000.0,2008.0,1.85,97.0,4091.0,7500000.0,3.1,4151836.0
7500000.0,2011.0,2.35,113.0,4370.0,8000000.0,6.7,8539003.0
7500000.0,2016.0,2.35,118.0,19879.0,7000000.0,7.0,2204660.0
7500000.0,2003.0,1.85,112.0,15396.0,40455386.33009198,5.5,555335.0
7500000.0,2003.0,2.35,93.0,1176.0,7500000.0,6.3,1788324.0
7500000.0,2009.0,1.85,92.0,4099.0,12000000.0,5.7,10834406.0
7500000.0,2012.0,2.1269761542364285,95.0,409.0,7500000.0,5.6,32572.0
7500000.0,2012.0,2.1269761542364285,101.0,7206.0,7500000.0,4.8,13524.0
7400000.0,2007.0,2.1269761542364285,153.0,902.0,6000000.0,5.4,9443864.0
7300000.0,2007.0,1.85,89.0,1754.0,7300000.0,8.0,25397460.0
7300000.0,2009.0,2.35,97.0,2486.0,7300000.0,7.2,12023606.0
7200000.0,1971.0,2.35,120.0,1105.0,7200000.0,6.7,116000000.0
7200000.0,1999.0,1.37,100.0,2428.0,7500000.0,3.5,12678312.0
7200000.0,2010.0,2.35,119.0,69.0,40455386.33009198,6.8,295492.0
7000000.0,2007.0,1.85,96.0,28817.0,7500000.0,7.5,231450102.0
7000000.0,2007.0,1.85,96.0,28817.0,7500000.0,7.5,231450102.0
7000000.0,1972.0,1.85,175.0,28122.0,6000000.0,9.2,268500000.0
7000000.0,2012.0,2.35,110.0,46646.0,7000000.0,6.1,170549753.0
7000000.0,1983.0,1.85,95.0,791.0,4000000.0,6.1,201463574.0
7000000.0,1993.0,1.85,121.0,1051.0,7000000.0,7.6,40157856.0
7000000.0,2011.0,1.85,112.0,5959.0,6600000.0,5.7,38158601.0
7000000.0,1973.0,1.66,121.0,1865.0,7000000.0,6.8,161800000.0
7000000.0,2000.0,1.37,95.0,2515.0,5000000.0,7.0,35795319.0
7000000.0,2003.0,2.35,96.0,2212.0,11000000.0,4.9,47289758.0
7000000.0,2008.0,2.35,112.0,16289.0,40455386.33009198,7.2,55617866.0
7000000.0,2005.0,1.85,93.0,22745.0,7500000.0,7.5,56586901.0
7000000.0,2005.0,2.35,110.0,22140.0,7000000.0,7.4,49924079.0
7000000.0,1995.0,1.85,104.0,33758.0,7000000.0,7.2,25532388.0
7000000.0,1976.0,2.35,119.0,2951.0,9000000.0,6.8,25000000.0
7000000.0,1974.0,1.66,125.0,17611.0,13000000.0,6.8,97600000.0
7000000.0,1988.0,1.85,96.0,5282.0,7000000.0,5.2,20257000.0
7000000.0,2000.0,1.44,46.0,13448.0,40455386.33009198,7.5,18642318.0
7000000.0,2015.0,2.35,103.0,1342.0,7000000.0,7.3,18190831.0
7000000.0,2005.0,1.85,109.0,3544.0,7000000.0,6.9,20940428.0
7000000.0,2014.0,1.85,89.0,2517.0,7000000.0,4.0,36146087.0
7000000.0,1996.0,1.85,92.0,2240.0,7000000.0,6.8,16149180.0
7000000.0,2014.0,2.1269761542364285,116.0,3110.0,7000000.0,6.9,14618727.0
7000000.0,2002.130733382389,1.33,44.0,7970.0,2300000.0,8.2,14231669.0
7000000.0,1999.0,2.35,95.0,4837.0,7000000.0,6.1,15471229.0
7000000.0,2003.0,1.85,105.0,2444.0,7000000.0,6.0,17005466.0
7000000.0,2009.0,1.85,106.0,1120.0,7000000.0,7.0,30360570.0
7000000.0,2009.0,2.35,100.0,19330.0,7500000.0,7.1,10828305.0
7000000.0,2009.0,2.35,99.0,14816.0,7000000.0,7.6,28142379.0
7000000.0,1989.0,1.85,103.0,1990.0,7000000.0,6.2,8824553.0
7000000.0,1988.0,1.85,164.0,1934.0,7000000.0,7.6,8373585.0
7000000.0,2010.0,1.85,91.0,1136.0,7000000.0,6.3,10062896.0
7000000.0,1999.0,1.85,96.0,2018.0,7000000.0,6.4,7824358.0
7000000.0,2004.0,2.35,122.0,2321.0,7000000.0,6.2,25269040.0
7000000.0,2002.0,2.35,94.0,312.0,6000000.0,7.5,16866928.0
7000000.0,2007.0,1.85,93.0,3128.0,7000000.0,2.0,5694308.0
7000000.0,1992.0,1.85,96.0,493.0,7000000.0,6.2,5430822.0
7000000.0,2001.0,1.85,113.0,11116.0,7000000.0,6.5,4720371.0
7000000.0,2004.0,2.35,192.0,9984.0,7000000.0,7.9,7017859.0
7000000.0,2008.0,2.35,99.0,2158.0,7000000.0,6.8,2667084.0
7000000.0,1999.0,1.85,100.0,1906.0,7000000.0,6.3,2165637.0
7000000.0,2002.0,1.85,105.0,2684.0,7000000.0,6.6,2703821.0
7000000.0,2009.0,2.35,99.0,2589.0,7000000.0,6.5,1891936.0
7000000.0,2010.0,1.85,97.0,684.0,7000000.0,6.3,17023121.0
7000000.0,2006.0,1.85,99.0,6526.0,7000000.0,6.4,1661464.0
7000000.0,2013.0,2.1269761542364285,100.0,2909.0,40455386.33009198,5.8,1933829.0
7000000.0,2009.0,2.35,105.0,1417.0,40455386.33009198,5.3,1429453.0
7000000.0,1983.0,2.1269761542364285,100.0,11059.0,7000000.0,4.8,1246141.0
7000000.0,2009.0,2.35,125.0,8876.0,4825000.0,7.2,5010509.0
7000000.0,1977.0,1.85,107.0,2209.0,9000000.0,6.3,1000000.0
7000000.0,2015.0,1.85,103.0,9660.0,7000000.0,6.5,1732228.0
7000000.0,2013.0,2.35,93.0,1105.0,40455386.33009198,6.2,1857458.0
7000000.0,2010.0,2.35,108.0,2029.0,7000000.0,5.9,492108.0
7000000.0,2010.0,2.35,106.0,44969.0,7000000.0,7.1,382946.0
7000000.0,1998.0,1.85,95.0,5213.0,10000000.0,2.3,306715.0
7000000.0,2002.0,2.35,103.0,13000.0,3500000.0,6.2,719699.0
7000000.0,2005.0,2.35,97.0,2544.0,7000000.0,6.9,463039.0
7000000.0,2002.0,1.85,96.0,1251.0,7000000.0,6.7,196067.0
7000000.0,2010.0,1.85,118.0,27756.0,7000000.0,6.0,46488.0
7000000.0,1999.0,2.35,102.0,12680.0,7000000.0,7.9,411874.0
7000000.0,2014.0,2.35,92.0,198.0,7000000.0,5.3,2053330.0
7000000.0,2011.0,1.85,88.0,3150.0,7000000.0,4.8,1268346.0
7000000.0,2015.0,2.35,94.0,17377.0,7000000.0,5.8,103962.0
6900000.0,1985.0,2.35,115.0,17209.0,6900000.0,7.3,41410568.0
6900000.0,2012.0,2.35,101.0,35717.0,6900000.0,5.6,44103982.0
6900000.0,1993.0,1.85,102.0,18643.0,6900000.0,7.7,7950889.0
6800000.0,1999.0,1.85,125.0,333.0,15000000.0,7.3,927107.0
6800000.0,2005.0,2.35,108.0,2119.0,6800000.0,7.0,49526.0
6800000.0,2003.0,2.35,101.0,490.0,6800000.0,6.4,9533964.0
6750000.0,2009.0,2.35,88.0,225.0,6500000.0,6.3,6812530.0
6700000.0,2003.0,2.35,125.0,132.0,5000000.0,6.5,223878.0
6600000.0,2009.0,2.35,88.0,2728.0,40455386.33009198,6.4,828.0
6500000.0,2014.0,2.35,99.0,2323.0,6500000.0,5.4,256873813.0
6500000.0,1991.0,1.85,112.0,106.0,6000000.0,7.8,56190094.0
6500000.0,1987.0,1.85,108.0,936.0,6500000.0,6.8,54215416.0
6500000.0,1981.0,1.85,107.0,1285.0,40455386.33009198,7.2,42488161.0
6500000.0,1980.0,2.35,104.0,2442.0,6500000.0,7.1,31899000.0
6500000.0,1993.0,1.85,108.0,4840.0,6500000.0,6.2,24103594.0
6500000.0,1999.0,2.35,102.0,2475.0,6500000.0,7.3,28383441.0
6500000.0,2006.0,2.35,88.0,1140.0,6500000.0,5.9,18110152.0
6500000.0,1971.0,2.35,115.0,394.0,6500000.0,7.2,12376563.0
6500000.0,1999.0,2.35,91.0,1405.0,6500000.0,3.6,10155691.0
6500000.0,2001.0,2.35,141.0,105.0,7000000.0,7.7,6173485.0
6500000.0,2011.0,2.35,101.0,15230.0,6500000.0,7.3,20412841.0
6500000.0,2004.0,2.35,105.0,29277.0,4000000.0,7.4,11745931.0
6500000.0,2013.0,2.35,116.0,13180.0,6500000.0,6.9,3027956.0
6500000.0,2005.0,2.35,100.0,1942.0,6500000.0,6.6,2025032.0
6500000.0,2004.0,2.35,97.0,21107.0,6500000.0,6.8,1033810.0
6500000.0,2000.0,1.85,106.0,846.0,6500000.0,7.3,64148.0
6500000.0,2010.0,2.35,102.0,1904.0,6500000.0,6.5,3149.0
6400000.0,1984.0,1.85,107.0,3582.0,6500000.0,8.1,78019031.0
6400000.0,2003.0,1.85,121.0,200.0,4800000.0,7.7,79384539.0
6400000.0,2007.0,2.35,122.0,2614.0,4500000.0,7.7,8902141.0
6400000.0,2009.0,1.85,98.0,1163.0,10000000.0,7.6,4199874.0
6100000.0,1995.0,1.85,123.0,3254.0,6000000.0,7.2,2108367.0
6000000.0,1986.0,1.85,120.0,42028.0,6000000.0,8.1,137963328.0
6000000.0,2004.0,1.85,122.0,1448.0,6000000.0,7.5,221148959.0
6000000.0,1969.0,2.35,110.0,2169.0,6000000.0,8.1,102308900.0
6000000.0,1964.0,1.66,139.0,2045.0,6000000.0,7.8,102300000.0
6000000.0,1980.0,1.85,124.0,5122.0,6000000.0,7.8,52302978.0
6000000.0,1961.0,2.2,152.0,1802.0,6000000.0,7.6,43700000.0
6000000.0,1980.0,1.85,98.0,14921.0,6000000.0,7.4,39846344.0
6000000.0,2001.0,1.85,106.0,6419.0,6000000.0,6.3,27958191.0
6000000.0,2008.0,2.35,109.0,1582.0,6000000.0,7.9,46634275.0
6000000.0,1989.0,1.85,120.0,2892.0,6500000.0,7.9,26004026.0
6000000.0,1981.0,2.35,106.0,2270.0,6000000.0,7.2,25244700.0
6000000.0,1999.0,1.85,106.0,2724.0,6000000.0,6.9,25059640.0
6000000.0,1995.0,2.35,106.0,20821.0,6000000.0,8.6,34449356.0
6000000.0,1989.0,1.85,89.0,584.0,8000000.0,5.1,22168359.0
6000000.0,1946.0,1.37,144.0,2037.0,8000000.0,6.9,20400000.0
6000000.0,2000.0,1.85,90.0,4611.0,6000000.0,7.5,20695413.0
6000000.0,2006.0,2.35,121.0,1184.0,6000000.0,7.7,49155371.0
6000000.0,2003.0,1.85,91.0,1660.0,40455386.33009198,7.3,18504539.0
6000000.0,1988.0,1.85,121.0,1284.0,6500000.0,5.8,14545844.0
6000000.0,2007.0,1.85,89.0,1752.0,6000000.0,2.9,18209872.0
6000000.0,1988.0,1.85,104.0,10430.0,6000000.0,6.2,12793213.0
6000000.0,1997.0,2.35,86.0,773.0,40455386.33009198,6.2,31716953.0
6000000.0,1998.0,1.85,99.0,1462.0,9000000.0,6.8,58809149.0
6000000.0,1995.0,1.85,98.0,3221.0,6000000.0,6.1,11784569.0
6000000.0,2011.0,1.85,99.0,11328.0,5000000.0,6.8,10106975.0
6000000.0,2000.0,1.85,122.0,1517.0,6000000.0,7.0,10557291.0
6000000.0,2008.0,1.78,42.0,844.0,6000000.0,6.5,17252287.0
6000000.0,1999.0,1.85,101.0,2697.0,6000000.0,5.9,6852450.0
6000000.0,2009.0,1.85,104.0,3825.0,6000000.0,7.4,8173486.0
6000000.0,2011.0,2.35,96.0,3569.0,6000000.0,7.3,21197454.0
6000000.0,1999.0,1.85,90.0,7103.0,6000000.0,7.2,10619770.0
6000000.0,1998.0,1.85,97.0,2103.0,40455386.33009198,7.0,21787233.0
6000000.0,2009.0,1.85,90.0,1831.0,6000000.0,5.1,4713059.0
6000000.0,1999.0,2.35,96.0,5668.0,6000000.0,5.3,4398989.0
6000000.0,2014.0,2.35,106.0,18947.0,6000000.0,6.7,6591365.0
6000000.0,1993.0,1.85,99.0,382.0,6000000.0,6.7,3273588.0
6000000.0,2001.0,1.85,95.0,993.0,6000000.0,7.8,3748479.0
6000000.0,2003.0,2.35,99.0,8297.0,6000000.0,7.2,3456602.0
6000000.0,2008.0,2.35,99.0,2748.0,6000000.0,7.0,3330012.0
6000000.0,2001.0,1.85,95.0,489.0,6000000.0,5.8,2522928.0
6000000.0,2011.0,2.35,104.0,2430.0,6000000.0,6.1,11348205.0
6000000.0,2001.0,1.85,84.0,1407.0,40455386.33009198,6.4,1290920.0
6000000.0,1991.0,1.85,107.0,2000.0,6000000.0,3.8,773490.0
6000000.0,1969.0,2.35,144.0,2379.0,6244087.0,8.0,509424.0
6000000.0,2010.0,1.85,90.0,2370.0,6000000.0,5.7,408159.0
6000000.0,1979.0,1.85,110.0,297.0,6000000.0,7.0,391942.0
6000000.0,2002.0,1.85,97.0,841.0,40455386.33009198,6.7,267194.0
6000000.0,2003.0,1.66,104.0,282.0,40455386.33009198,6.6,181798.0
6000000.0,2006.0,1.85,97.0,1081.0,6000000.0,6.2,119452.0
6000000.0,2009.0,2.35,96.0,2163.0,6000000.0,6.7,117796.0
6000000.0,2012.0,2.35,95.0,27575.0,12000000.0,6.3,1673635.0
6000000.0,1977.0,1.85,117.0,15604.0,7840000.0,7.4,1365108.0
6000000.0,2001.0,2.35,107.0,2440.0,6000000.0,6.2,4316497.0
6000000.0,2008.0,1.85,85.0,14599.0,6000000.0,4.7,36497.0
6000000.0,2014.0,2.1269761542364285,86.0,12772.0,6000000.0,5.8,32544.0
6000000.0,2006.0,2.1269761542364285,152.0,105.0,40455386.33009198,8.3,26007.0
6000000.0,2009.0,1.85,87.0,1227.0,40455386.33009198,5.9,13722.0
5952000.0,1983.0,1.85,89.0,477.0,5952000.0,7.3,2120439.0
5900000.0,2002.0,1.85,111.0,1858.0,5300000.0,7.3,3895664.0
5800000.0,2008.0,2.35,103.0,219.0,4000000.0,7.1,9662214.0
5800000.0,2012.0,2.35,88.0,1443.0,40455386.33009198,5.4,15091.0
5700000.0,1998.0,1.85,94.0,1477.0,40455386.33009198,6.4,69582.0
5700000.0,2002.130733382389,16.0,25.0,1239.0,40455386.33009198,8.4,86051320.0
5600000.0,2002.0,1.85,112.0,2201.0,3500159.0,6.7,74566042.0
5600000.0,2006.0,1.85,95.0,2000.0,5600000.0,2.1,7009668.0
5600000.0,2002.0,1.85,141.0,2584.0,5600000.0,6.9,3281898.0
5600000.0,2010.0,2.1269761542364285,105.0,72.0,40455386.33009198,3.4,531806.0
5600000.0,2012.0,2.1269761542364285,141.0,1065.0,40455386.33009198,4.3,14683763.0
5600000.0,2009.0,1.85,85.0,73.0,5600000.0,6.6,18527766.0
5500000.0,1973.0,1.85,129.0,2387.0,5500000.0,8.3,159616327.0
5500000.0,1981.0,1.85,125.0,1651.0,5500000.0,7.2,57453142.0
5500000.0,2005.0,1.85,116.0,2723.0,5500000.0,5.6,50458356.0
5500000.0,1996.0,1.85,105.0,888.0,5500000.0,7.7,35811509.0
5500000.0,2013.0,2.35,90.0,44265.0,3000000.0,6.6,41268579.0
5500000.0,1973.0,2.35,105.0,17599.0,5500000.0,7.6,15700000.0
5500000.0,2001.0,1.85,111.0,34106.0,7000000.0,7.4,8761608.0
5500000.0,2001.0,1.85,91.0,16768.0,5500000.0,7.1,15155021.0
5500000.0,1980.0,2.35,95.0,396.0,40455386.33009198,3.4,4865000.0
5500000.0,2003.0,1.85,92.0,1033.0,5000000.0,6.7,6148823.0
5500000.0,2003.0,1.85,104.0,1315.0,5000000.0,6.6,1060512.0
5500000.0,2011.0,1.85,93.0,391.0,3850000.0,7.2,13480196.0
5500000.0,2001.0,2.35,99.0,6776.0,5500000.0,4.9,56653.0
5500000.0,2011.0,1.85,96.0,561.0,9000000.0,5.3,28468.0
5500000.0,2013.0,1.85,99.0,81.0,5500000.0,6.1,24956.0
5500000.0,2014.0,2.1269761542364285,129.0,631.0,5500000.0,5.6,863895.0
5400000.0,2002.0,2.35,99.0,118.0,40455386.33009198,7.4,8133256.0
5300000.0,2006.0,2.35,157.0,1519.0,40455386.33009198,8.4,29197694.0
5300000.0,2012.0,2.35,94.0,1832.0,4000000.0,6.3,440821.0
5250000.0,2007.0,1.85,96.0,4883.0,5250000.0,5.0,786677.0
5250000.0,1999.0,1.85,90.0,6111.0,40455386.33009198,7.7,20097.0
5200000.0,2004.0,1.85,98.0,955.0,6000000.0,7.6,1695126.0
5200000.0,2011.0,2.1269761542364285,128.0,787.0,40455386.33009198,6.2,11633427.0
5100000.0,1980.0,1.85,103.0,454.0,5100000.0,7.3,9709597.0
5000000.0,2002.0,1.85,95.0,1495.0,5000000.0,6.6,374890034.0
5000000.0,2011.0,1.85,94.0,2371.0,5000000.0,5.8,202053386.0
5000000.0,2005.0,1.85,95.0,4134.0,4000000.0,6.6,152925093.0
5000000.0,2013.0,2.35,106.0,2975.0,5000000.0,6.6,161921515.0
5000000.0,2016.0,2.35,104.0,14504.0,15000000.0,7.3,106582999.0
5000000.0,2002.0,1.85,87.0,1770.0,5000000.0,6.6,79282312.0
5000000.0,2016.0,2.35,81.0,3344.0,4900000.0,6.9,87536016.0
5000000.0,2012.0,1.85,96.0,799.0,5000000.0,4.6,140619520.0
5000000.0,2014.0,2.35,89.0,5056.0,5000000.0,4.4,103590271.0
5000000.0,1987.0,1.85,88.0,1584.0,4500000.0,6.6,44793222.0
5000000.0,1975.0,2.35,113.0,971.0,5000000.0,7.1,41833347.0
5000000.0,1953.0,2.2,135.0,1920.0,5000000.0,6.8,36000000.0
5000000.0,1991.0,1.85,93.0,42002.0,8500000.0,4.9,34872033.0
5000000.0,2003.0,1.85,109.0,11736.0,4500000.0,7.3,64240813.0
5000000.0,2014.0,1.78,101.0,2161.0,5000000.0,5.0,86362372.0
5000000.0,2013.0,2.35,104.0,2071.0,5000000.0,6.5,44115496.0
5000000.0,2013.0,2.35,117.0,17738.0,5000000.0,8.0,60611845.0
5000000.0,2015.0,1.85,103.0,259.0,5000000.0,6.8,39157326.0
5000000.0,1980.0,2.35,124.0,13864.0,5000000.0,8.2,26010864.0
5000000.0,2015.0,2.35,83.0,11771.0,3300000.0,5.2,35341814.0
5000000.0,2000.0,2.35,113.0,1997.0,9000000.0,8.5,39723096.0
5000000.0,2011.0,1.85,90.0,15710.0,5000000.0,6.4,25861249.0
5000000.0,2006.0,1.85,97.0,2990.0,5000000.0,7.4,27342246.0
5000000.0,2000.0,1.85,110.0,1122.0,5000000.0,7.7,109280263.0
5000000.0,2013.0,1.85,103.0,8375.0,5000000.0,7.4,26853810.0
5000000.0,2014.0,1.85,93.0,1410.0,5000000.0,6.1,41799626.0
5000000.0,1997.0,1.85,134.0,428.0,5000000.0,7.2,21277770.0
5000000.0,1982.0,2.35,102.0,854.0,3500000.0,7.3,20659423.0
5000000.0,1991.0,1.85,94.0,2523.0,5000000.0,5.1,19438638.0
5000000.0,1999.0,1.33,77.0,2908.0,5000000.0,5.0,19421271.0
5000000.0,2016.0,2.35,134.0,2410.0,40455386.33009198,7.1,22141647.0
5000000.0,1981.0,1.85,129.0,2014.0,5000000.0,6.7,25032000.0
5000000.0,2014.0,1.85,101.0,19673.0,5000000.0,7.5,41699612.0
5000000.0,2011.0,1.33,86.0,1520.0,5000000.0,5.2,26517819.0
5000000.0,2014.0,1.85,106.0,2840.0,5000000.0,5.2,17499242.0
5000000.0,1995.0,1.85,93.0,1227.0,5000000.0,4.9,15126948.0
5000000.0,1954.0,2.55,139.0,2112.0,5000000.0,6.6,15000000.0
5000000.0,1997.0,1.85,109.0,3843.0,6000000.0,7.3,14843425.0
5000000.0,1981.0,1.85,99.0,14306.0,5000000.0,6.4,19600000.0
5000000.0,2012.0,2.35,94.0,12306.0,5000000.0,5.3,31149251.0
5000000.0,2001.0,1.85,106.0,361.0,2000000.0,7.7,33649881.0
5000000.0,2004.0,2.35,99.0,1686.0,4000000.0,8.0,30332385.0
5000000.0,2008.0,1.85,82.0,4856.0,5000000.0,3.8,15318257.0
5000000.0,1996.0,2.35,135.0,11400.0,5000000.0,7.6,12961389.0
5000000.0,1986.0,2.35,89.0,1160.0,5000000.0,6.2,12947763.0
5000000.0,1982.0,1.85,110.0,2943.0,5000000.0,7.2,12592907.0
5000000.0,1983.0,1.85,107.0,2383.0,5000000.0,6.3,12232628.0
5000000.0,2008.0,2.35,91.0,2528.0,8000000.0,6.9,17329337.0
5000000.0,2016.0,2.1269761542364285,92.0,2848.0,5000000.0,3.5,20765083.0
5000000.0,1932.0,1.37,79.0,1284.0,800000.0,6.6,11014090.0
5000000.0,1959.0,2.2,141.0,1332.0,5000000.0,6.2,11000000.0
5000000.0,1982.0,1.85,90.0,23714.0,8000000.0,6.2,10751126.0
5000000.0,2009.0,1.85,99.0,2269.0,8000000.0,6.1,10732909.0
5000000.0,2014.0,2.35,98.0,2705.0,5000000.0,5.4,10537341.0
5000000.0,2016.0,2.1269761542364285,96.0,3552.0,5000000.0,4.5,9669521.0
5000000.0,2000.0,1.85,82.0,315.0,5000000.0,5.9,16628751.0
5000000.0,2004.0,1.85,92.0,5668.0,5000000.0,6.9,10206551.0
5000000.0,1976.0,1.85,106.0,1199.0,5000000.0,6.6,8000000.0
5000000.0,1978.0,2.35,126.0,13591.0,5000000.0,6.3,7100000.0
5000000.0,2001.0,1.85,90.0,3004.0,5000000.0,5.3,6755271.0
5000000.0,1989.0,1.85,150.0,3942.0,5000000.0,7.0,6157157.0
5000000.0,2010.0,1.78,41.0,55.0,5000000.0,6.9,16515203.0
5000000.0,2006.0,2.35,90.0,5202.0,40455386.33009198,7.0,6590172.0
5000000.0,2001.0,1.85,95.0,5245.0,5000000.0,6.4,5476060.0
5000000.0,2009.0,2.35,97.0,19404.0,5000000.0,7.9,10676073.0
5000000.0,2015.0,2.35,121.0,6617.0,5000000.0,4.6,4816142.0
5000000.0,2006.0,1.85,90.0,5900.0,40455386.33009198,5.4,4414753.0
5000000.0,1997.0,2.35,112.0,2820.0,5000000.0,7.7,7951247.0
5000000.0,2008.0,2.35,110.0,25676.0,5000000.0,6.8,4815890.0
5000000.0,1982.0,2.1269761542364285,87.0,1324.0,5000000.0,6.2,3707583.0
5000000.0,2015.0,2.35,95.0,1836.0,5000000.0,7.1,3807503.0
5000000.0,1994.0,2.35,108.0,14574.0,5000000.0,7.4,5438120.0
5000000.0,2010.0,2.35,97.0,10517.0,5000000.0,6.4,2821010.0
5000000.0,2014.0,2.35,112.0,12897.0,5000000.0,7.0,2786939.0
5000000.0,2010.0,1.85,91.0,1582.0,5000000.0,7.0,6205034.0
5000000.0,1998.0,1.85,116.0,1209.0,5000000.0,7.0,2080693.0
5000000.0,2004.0,2.35,94.0,24994.0,5000000.0,7.7,8655397.0
5000000.0,1992.0,1.85,103.0,1201.0,5000000.0,6.8,1050861.0
5000000.0,2014.0,2.1269761542364285,99.0,3382.0,5000000.0,4.4,851690.0
5000000.0,2003.0,1.85,98.0,5185.0,5000000.0,6.3,894030.0
5000000.0,2006.0,2.35,88.0,1665.0,5000000.0,5.6,648183.0
5000000.0,1996.0,1.85,91.0,648.0,7000000.0,7.1,407488.0
5000000.0,1996.0,2.35,97.0,13718.0,5000000.0,6.1,353480.0
5000000.0,2007.0,2.35,136.0,172.0,40455386.33009198,7.4,1375194.0
5000000.0,2008.0,2.35,118.0,6.0,40455386.33009198,7.5,228830.0
5000000.0,2010.0,2.35,89.0,2958.0,40455386.33009198,7.6,5476793.0
5000000.0,2008.0,1.85,90.0,4987.0,5000000.0,7.3,282687.0
5000000.0,1947.0,1.37,95.0,538.0,3209000.0,6.2,121016.0
5000000.0,1998.0,1.85,90.0,3207.0,2000000.0,6.2,99147.0
5000000.0,2004.0,1.85,95.0,2984.0,5000000.0,4.6,96760.0
5000000.0,2007.0,1.85,90.0,408.0,5000000.0,6.2,861325.0
5000000.0,2014.0,2.1269761542364285,105.0,1986.0,5000000.0,7.5,56001.0
5000000.0,2004.0,2.35,103.0,1789.0,5000000.0,3.3,83356.0
5000000.0,2015.0,2.1269761542364285,91.0,117.0,5000000.0,4.2,7556.0
5000000.0,2009.0,2.1269761542364285,90.0,3217.0,40455386.33009198,4.5,4568257.0
5000000.0,2008.0,2.35,92.0,1258.0,2500000.0,6.2,1504960.0
4900000.0,2009.0,1.85,99.0,1519.0,4000000.0,7.3,23347469.0
4900000.0,2011.0,2.35,107.0,2363.0,3000000.0,6.5,6924321.0
4900000.0,2007.0,2.35,89.0,2668.0,5000000.0,5.3,15198.0
4833610.0,1996.0,1.85,148.0,3967.0,890000.0,8.0,34175000.0
4800000.0,2005.0,2.35,93.0,2990.0,4800000.0,5.9,82241110.0
4800000.0,2013.0,1.85,90.0,34779.0,4800000.0,5.7,4494560.0
4750000.0,2011.0,2.35,121.0,1520.0,5000000.0,7.4,4972016.0
4750000.0,2005.0,2.35,94.0,3690.0,2800000.0,6.8,3061763.0
4700000.0,1988.0,1.85,118.0,2545.0,4700000.0,6.7,1705139.0
4700000.0,2006.0,1.85,98.0,11703.0,40455386.33009198,6.8,239962.0
4638783.0,1973.0,2.35,106.0,2409.0,4638783.0,7.4,11000000.0
4600000.0,2005.0,2.1269761542364285,79.0,286.0,40455386.33009198,5.4,3479302.0
4600000.0,2013.0,2.1269761542364285,108.5771861260381,5.0,40455386.33009198,7.1,36751984.0
4600000.0,2004.0,1.85,105.0,18105.0,40455386.33009198,7.8,3099369.0
4600000.0,2007.0,1.85,97.0,15093.0,4600000.0,5.9,968805.0
4600000.0,1980.0,1.85,94.0,498.0,2200000.0,7.2,731767.0
4600000.0,2006.0,1.85,100.0,122.0,40455386.33009198,7.3,731767.0
4500000.0,1984.0,1.85,96.0,3113.0,4500000.0,6.7,81198894.0
4500000.0,1994.0,1.66,117.0,1862.0,4500000.0,7.1,242895809.0
4500000.0,1980.0,1.85,104.0,1662.0,4500000.0,5.7,47923795.0
4500000.0,1982.0,1.85,90.0,5002.0,4500000.0,7.2,27092880.0
4500000.0,2002.130733382389,16.0,43.0,1587.0,40455386.33009198,7.7,13417292.0
4500000.0,2002.0,2.35,108.0,26050.0,15000000.0,7.7,25344490.0
4500000.0,1956.0,1.66,115.0,588.0,4500000.0,7.4,10400000.0
4500000.0,1996.0,1.85,109.0,3668.0,4500000.0,7.4,7011317.0
4500000.0,2000.0,1.37,102.0,2235.0,4500000.0,8.4,7388858.0
4500000.0,1945.0,1.37,100.0,496.0,40455386.33009198,7.1,3500000.0
4500000.0,1998.0,2.0,115.0,371.0,700000000.0,7.2,5428387.0
4500000.0,1986.0,1.85,122.0,2762.0,4500000.0,7.5,1500000.0
4500000.0,2001.0,2.35,133.0,17040.0,4500000.0,8.1,7301393.0
4500000.0,2002.0,1.85,106.0,2110.0,2000000.0,6.8,1022649.0
